teksts;vērtība;atsauce
Vai tad nu Putins būtu melojis?! Viņš nesen teica ka krievu pretgaisa aizsardzība nu nekādi nevar šaut uz savējiem! Tur taču visādas gudras sistēmas “svešais - savējais”… Nu nekādi, ne?!;1;https://twitter.com/vx_lv/status/1761090727482667166
Vai tad skolai ir mērķis? Vai tad tā nav paredzēta bērnu pieskatīšanai vecāku darba laikā?;1;https://twitter.com/Madarmara/status/1674120065547919361
Vai taisnība, ka slikts rakstnieks var kļūt par labu literatūras kritiķi? Kāpēc, ne? No draņķīga vīna taču arī izgatavo lielisku etiķi.;1;Kam negadās. Andris Tiļļa. ISBN10: 998482702X. ISBN13: 9789984827025. Izdeva: Lauku Avīze. Izdots: 2008. 92 lpp.
Vai zināt, kā sauc sievieti, kura labi zina, kur un kā vīrs pavada brīvo laiku? Atraitne.;1;https://anekdotes.eu/page/18
Vai zini nosaukumus vismaz 5 pasaulē populāriem desertiem?;0;https://receptes.tvnet.lv/7961290/tests-vai-zini-nosaukumus-vismaz-5-pasaule-populariem-desertiem
Vai zini, kurš mūzikls visvairāk sašķēlis kritiķus un publiku?;0;https://www.lsm.lv/raksts/kultura/muzika/04.02.2024-vai-zini-kurs-muzikls-visvairak-saskelis-kritikus-un-publiku.a541174/
Vaicājam tad viņiem no galvas zināt visos vidusskolas gados mācītās ķīmijas un fizikas formulas, un definīcijas. Zināt cik kauli ir cilvēka ķermenī un kāds ir katra latīniskais nosaukums. Jo šis skaidra parāda vai cilvēks ir inteliģents vai nav.;1;https://twitter.com/getImants/status/1764007103818015124
Vairāk strādāt fizisku darbu un dzemdēt bērnus. Nepalīdz tikt vaļā no inteliģences, bet fiziski nogurdina un nav laika skumjām/bēdām;1;https://twitter.com/Unabomberz/status/1737166427256173000
Vairākās vietās Latvijā naktī uz pirmdienu dārdējis pērkons;0;https://ciklons.tvnet.lv/7967434/vairakas-vietas-latvija-nakti-uz-pirmdienu-dardejis-perkons?_gl=1*18kvno*_gcl_au*MTkwNDM4MTUzMi4xNzA4Nzk0NTc4&_ga=2.63214063.1136275095.1708794579-1930646647.1708794579
Vairāku skolu vadība atklātā vēstulē pauž atbalstu skolu tīkla reformas īstenošanai;0;https://www.delfi.lv/193/politics/56337632/vairaku-skolu-vadiba-atklata-vestule-pauz-atbalstu-skolu-tikla-reformas-istenosanai
Vajadzētu noteikti arī aizliegt to, ka dzīvnieki vieni paši dzīvo tumsā, mežā un aukstumā, kur staigā vilki un lāči, apdraud dzīvnieku bērnus. ;1;https://twitter.com/ZurnalsMedibas/status/1610551654754967552
Vajag nolamāt sievietes, lai viņas beidzot saprastu un zinātu savu vietu. Un vīrieši, kam šī reklāma nepatīk, vispār nav pelnījuši tikt saukti par vīriešiem. Īstie vīrieši ir tie, kas redz sievieti tā, kā tā ir parādīta šajā reklāmā, jo tādas tās sievietes arī ir. ;1;https://twitter.com/mairitaluse/status/1719618366334239006
Vakar izdomāju jaunu vārdu - plaģiātisms.;1;https://spoki.lv/joki/20-pasi-labakie-isie-joki-Atri-un/890004
Vakar nelabvēlīgu laika apstākļu dēļ biatlons Oslo nenotika. Šodien klasika paredzēta gan sievietēm, gan vīriešiem;0;https://twitter.com/Sportacentrs/status/1763478210124386417
Vakar noskatījos. Man ļoti patika. Ļoti emocionāla un patiesa.;0;https://twitter.com/VelgaVijolniece/status/1766915338011050477
Vakardienas raidījums bija interesants un saturīgs. Paldies! Arī M. Zandera piemeklētie sižetiņi bija trāpīgi un asprātīgi.;0;https://twitter.com/zvejniekameita/status/1757733846269751377
Valdība atbalsta piecu miljonu eiro aizdevumu Rēzeknes finanšu situācijas stabilizēšanai;0;https://www.tvnet.lv/7959269/valdiba-atbalsta-piecu-miljonu-eiro-aizdevumu-rezeknes-finansu-situacijas-stabilizesanai
Valdība no trešdienas atkārtoti izsludina pastiprinātu robežkontroles režīmu;0;https://zinas.tv3.lv/latvija/politika/valdiba-no-tresdienas-atkartoti-izsludina-pastiprinatu-robezkontroles-rezimu/
Valdība papildina valsts apmaksāto pošu sarakstu;0;https://www.delfi.lv/193/politics/56204818/valdiba-papildina-valsts-apmaksato-posu-sarakstu
Valdība plāno paaugstināt Ministru kabineta balvas apmēru;0;https://www.tvnet.lv/7957442/valdiba-plano-paaugstinat-ministru-kabineta-balvas-apmeru
Valdības koalīcija vienojas atlaist Rēzeknes domi;0;https://www.tvnet.lv/7967959/valdibas-koalicija-vienojas-atlaist-rezeknes-domi
Valentīndienā jauniešu grupa maskās ielaužas dzīvoklī un apzog vienaudzi;0;https://degpunkta.tv3.lv/noziedziba/valentindiena-jauniesu-grupa-maskas-ielauzas-dzivokli-un-apzog-vienaudzi/
Valmieras novada domes vadībai pieaugs atalgojums;0;https://www.tvnet.lv/7966457/valmieras-novada-domes-vadibai-pieaugs-atalgojums
Valodas aģentūra skaidro jauniešu biežāk lietotos anglicismus;0;https://nra.lv/latvija/444530-valodas-agentura-skaidro-jauniesu-biezak-lietotos-anglicismus.htm
Valsts aizdos Rēzeknei piecus miljonus eiro;0;https://www.delfi.lv/193/politics/56340640/valsts-aizdos-rezeknei-piecus-miljonus-eiro
Valsts atbalstīs arī elektrības uzglabāšanas iekārtu iegādi mājsaimniecībām;0;https://www.lsm.lv/raksts/zinas/ekonomika/23.02.2024-valsts-atbalstis-ari-elektribas-uzglabasanas-iekartu-iegadi-majsaimniecibam.a544105/
Valsts austrumos ceturtdien uzspīdēs saule;0;https://zinas.tv3.lv/vide/valsts-austrumos-ceturtdien-uzspides-saule/
Valsts budžeta finanšu dalīšanā sportam visvairāk tiek vieglatlētikas un futbola federācijām;0;https://www.lsm.lv/raksts/sports/sporta-politika/22.02.2024-valsts-budzeta-finansu-dalisana-sportam-visvairak-tiek-vieglatletikas-un-futbola-federacijam.a543963/
Valsts iestāžu darbiniekiem nosaka obligātu lojalitātes pienākumu Latvijai;0;https://www.delfi.lv/193/politics/56210314/valsts-iestazu-darbiniekiem-nosaka-obligatu-lojalitates-pienakumu-latvijai
Valsts policijas priekšnieks atzīst, ka iepriekšējais gads bijis smags;0;https://nra.lv/latvija/448376-valsts-policijas-prieksnieks-atzist-ka-ieprieksejais-gads-bijis-smags.htm#google_vignette
Valsts robežsardzes koledžas kadets piekāvis privātpersonu;0;https://www.tvnet.lv/7961384/valsts-robezsardzes-koledzas-kadets-piekavis-privatpersonu
Varam braukt kopā. Vienīgais jāatrod kāda vīrelis/šoferis. Sievišķi tak nemāk braukt;1;https://twitter.com/JanaJarinovska/status/1100857618409623553
Varbūt ieviest kādu bezbēdu dzīves baudīšanas nodokli narkomāniem un alkoholiķiem? Tie to tik dara kā bauda.;1;https://twitter.com/7no4user/status/1605715426083848192
Varbūt jums vajadzētu vadīt uzņēmumu manā vietā? Ja jums šķiet, ka jūs labāk saprotat…;1;https://www.la.lv/ka-komunicet-ar-dzeligiem-cilvekiem-sesas-noderigas-strategijas
Vari neatkārtot. Es tevi ignorēju jau pirmajā reizē.;1;https://spoki.lv/joki/20-sarkastiskas-frazes-kuras-lietot/870699/1/2
Vasaras vakari tuvojas.;0;https://twitter.com/MarisAntons/status/1765425051233403298
Vācijas biatlonists Dolls pēc sezonas noslēgs karjeru;0;https://sportacentrs.com/ziemas_sports/biatlons/23022024-vacijas_biatlonists_dolls_pec_sezonas_nos
"Vācijas lielāko pilsētu lidostās sākas streiks; atcels vairāk nekā 580 avioreisu";0;https://zinas.tv3.lv/arvalstis/vacijas-lielako-pilsetu-lidostas-sakas-streiks-atcels-vairak-neka-580-avioreisu/
Vācijā piecās lidostās streiko drošības kontroles darbinieki;0;https://www.tvnet.lv/7979427/vacija-piecas-lidostas-streiko-drosibas-kontroles-darbinieki
Vārdadienas svin tādēļ, lai mūsu paziņas varētu atbrīvoties no nevajadzīgām lietām, kas viņiem uzdāvinātas pašu vārdadienā.;1;Dušenko K. Lielā aforismu grāmata. 184. lpp. Autors: NA
"Vārdu ""krāsains"" visā tā locījumos ar vajag ielikt neatļauto un aizskarošo vārdu sarakstā";1;https://twitter.com/EdgarsFoto/status/1271083217651630081
Vārdu sakot, vienīgais secinājums pēc svētku uguņošanas, mūsu vēl ir bišķiņ par daudz;1;https://twitter.com/editeu/status/1064831411411173376
Vāru buljonu, sūtiet mūziku ko klausīties;0;https://twitter.com/dj00483291/status/1768311262838997343
"Vecmeistars Modričs ar vēliem vārtiem atnes Madrides ""Real"" trīs punktus";0;https://sportacentrs.com/futbols/spanija/26022024-vecmeistars_modrics_ar_veliem_vartiem_atn
Vecrīga ir pasargāta no teroristiem, jo uzstādītas ātruma ierobežojošas ceļazīmes;1;https://twitter.com/ArmandsOnzuls/status/907355273655980035
Veicu aprēķinus. Izskatās, ka pensijā varēšu doties 97 gadu vecumā...Un tad dzīvot mierīgi veselas 11 minūtes.;1;https://spoki.lv/joki/22-isas-dzives-patiesibas-kuram/923334
Ventspilniece jūras krastā atrod milzīgu dzintaru;0;https://www.tv3.lv/dzivesstils/ventspilniece-juras-krasta-atrod-milzigu-dzintaru/
Vera ir atpakaļ LTV1!;0;https://twitter.com/KrisjaLV/status/1769455889914691867
Veselais saprāts ir kā dezodorants - cilvēki kam to visvairāk vajag, nekad to nelieto.;1;https://kremi.lv/smiekligi-joki-jaukai-dienai/
Veselais saprāts ir kā pavasara puķīte, kas neaug katrā dārzā;1;https://spoki.lv/foto-izlases/15-ironijas-pilni-citati-kas-pasaka/840395
Vēl ir Apple Watch Series 7,45mm ar attēlā redzamo siksniņu un lādētāju. Stikliņam un korpusam ir daži skrāpējumi, bet kopumā normālā stāvoklī. 170 EUR;0;https://twitter.com/niklavsjosts/status/1769367094259331329
vēl jau arī pasākuma vadītāja atteicās turpināt vadīt to apkaunojumu pēc šī apbalvojuma. bet, protams, tā jau tāda sievišķa histērija bija;1;https://twitter.com/KurmisRupucis/status/1233671511367659526
Vēl trīs cilvēki centušies nelikumīgi šķērsot Latvijas robežu;0;https://www.tvnet.lv/7964428/vel-tris-cilveki-centusies-nelikumigi-skersot-latvijas-robezu
Vēlos atvainoties visiem, kurus vēl neesmu paspējis aizskart. Drīz tikšu arī līdz jums.;1;https://spoki.lv/joki/20-sarkastiskas-frazes-kuras-lietot/870699/1/2
VID ziņo par jaunumiem, kas svarīgi katram Latvijas iedzīvotājam;0;https://nra.lv/latvija/448335-vid-zino-par-jaunumiem-kas-svarigi-katram-latvijas-iedzivotajam.htm
Vidzemē un Latgalē upēs sākušies pali;0;https://ciklons.tvnet.lv/7966333/vidzeme-un-latgale-upes-sakusies-pali?_gl=1*9vmjxc*_gcl_au*MTkwNDM4MTUzMi4xNzA4Nzk0NTc4&_ga=2.155639419.1136275095.1708794579-1930646647.1708794579
Vidzemnieki lielījās Daiļas meitas audzināt: Platas pieres, lielas krūtis Kā tiem Rīgas ērzeļiem.;1;https://latviandainas.lib.virginia.edu/tei.latv06.xml%3Flang=lav&div_id=latv06_s2ss13a.html
Vien 4% šoferu savam auto riepas maina līdz ar marta sākumu;0;https://www.tv3.lv/auto/vien-4-soferu-savam-auto-riepas-maina-lidz-ar-marta-sakuma/
Viena diena uz Merkura ilgst 1407,5 stundas. Tieši tikpat, cik viena pirmdiena uz Zemes.;1;https://spoki.lv/joki/10-isi-un-smiekligi-joki-par-darbu/923239
Vienīgais drosmīgais , kas var pateikt , ka šeit neesi vēlams ir suns .;1;https://twitter.com/viktorija_ozola/status/345447114970628097
Vienkārši - tie, kas nevar atļauties samaksāt par visiem veselības aprūpes pakalpojumiem, lai mirst nost un miers.;1;https://twitter.com/DitaJonite/status/1770039893869072504
Vietām jūras piekrastē izveidojusies neparasta dabas parādība;0;https://ciklons.tvnet.lv/7956920/vietam-juras-piekraste-izveidojusies-neparasta-dabas-paradiba?_gl=1*1jcf1u7*_gcl_au*MTkwNDM4MTUzMi4xNzA4Nzk0NTc4&_ga=2.156146299.1136275095.1708794579-1930646647.1708794579
Vilciena konduktors Andris, kura atsaucība un laipnība iedvesmo pasažierus;0;https://zinas.tv3.lv/latvija/vilcienu-konduktors-andris-kura-atsauciba-un-laipniba-iedvesmo-pasazierus/
Vilcienu reisi ceturtdienas rītā kavēti strāvas padeves problēmu dēļ;0;https://www.tvnet.lv/7974596/vilcienu-reisi-ceturtdienas-rita-kaveti-stravas-padeves-problemu-del
viņai tak atvaļinājums..tāpat neko nedara, lai vismaz māju piekārto, kamēr vīrs strādā.;1;https://twitter.com/tofikblogs/status/1726551256809062541
Viņas seja bija ļoti piemērota, lai uzstātos radio;1;Dušenko K. Lielā aforismu grāmata. 684. lpp. Autors: Emīls Krotkijs
Viņi izvēlējās dzīvot bez alkohola. Seši Holivudas aktieri, kuri ir atturībnieki;0;https://www.delfi.lv/life/42051922/sovbizness/120001097/vini-izvelejas-dzivot-bez-alkohola-sesi-holivudas-aktieri-kuri-ir-atturibnieki
Viņš joprojām izskatījās jauneklīgs, it kā regulāri apmeklētu morga kosmetologu.;1;https://www.delfi.lv/izklaide/skats/cilveki/desmit-sarkastiski-citati-no-kurta-vonneguta-gramatam.d?id=46704445
Visbiežāk iedzīvotājus no mājokļa iegādes attur nepietiekami ienākumi;0;https://twitter.com/dblv/status/1754467253121093757
Visbiežāk slīkst labi peldētāji;1;Sarauj. Sast. Dzintra Voitkāne. Izdots: Didam, 2008. 11. lpp.
Visiem pienāks gals un tad jau nekam nav jēga ne sargāt, ne būt morāles sargātājiem. Nākamā nedzimusī paaudze nav pelnījusi neko no autentiskās dabas. Tāpat nomirs visi - cilvēki, Zeme, dzīvnieki.;1;https://twitter.com/dzinntra/status/1755462561091162198
Vislielākā diskriminācija ir tas, ka darba vietās prasa izglītību;1;https://www.la.lv/vislielaka-diskriminacija-ir-tas-ka-darba-vietas-prasa-izglitibu-sadurskis-par-nevakcineto-diskriminaciju
Vismaz manās un manu tuvāko kolēģu mājās slimojošs bērns ir abu vecāku atbildība. Tas ir - nedēļas ietvaros sadala, kad tētis ir mājās, kad mamma. Man labpatīk domāt, ka tā jau ir salīdzinoši bieža parādība mūsdienās.;0;https://twitter.com/Ilja_Polakovs/status/1766368751086084251
Vispār, ja čalim nav tiesību, viņš var nezināt - ko kaut kāda mašīna ar zilām bākugunīm un skaņas signāliem grib no viņa...;1;https://twitter.com/DagnijaNeimane/status/1219948843346923521
Viss ir pārdomāts, pie bedrēm vainīgs būs mākslīgais intelekts.;1;https://twitter.com/JanisButans/status/1751961200324169775
Viss labais dzīvē ir dārgs, pretlikumīgs vai neatbild uz manām ziņām.;1;https://spoki.lv/foto-izlases/Viss-slikti-Luk-20-burvigi-sarkasma/889638/1/4
Viss ok, bet nu varbūt piespiedu kārtā jāsūta ģimenes ar bērniem uz laukiem. 5 gadus pasaimnieko, tad par atgriezties, vietā citi, skolas nevajadzēs slēgt, iedzīvotāju skaits pieaugs. ;1;https://twitter.com/AnitaMeinarte/status/1752800291194298414
Viss plūst un mainās. Pat Visums nav mūžīgs, kādu to saprotam tagad.;0;https://twitter.com/Rendija/status/1764987014863098154
Viss, es ar pieteikšos deputātos un sākšu runāt!;1;https://twitter.com/EdgarsAL77/status/1758395684695294327
Visu laiku gribās ēst, kārojas ko saldu, sāļu vai treknu? Kas tam par iemeslu - skaidro farmaceite;0;https://nra.lv/veseliba/445863-visu-laiku-gribas-est-karojas-ko-saldu-salu-vai-treknu-kas-tam-par-iemeslu-skaidro-farmaceite.htm
Visu mīlētāju diena meteoroloģiski būs pelēcīga un mākoņaina;0;https://www.delfi.lv/193/politics/56341658/visu-miletaju-diena-meteorologiski-bus-peleciga-un-makonaina
Visu nakti sapņoju, ka esmu darbā. Kurš man apmaksās šis stundas?!;1;https://anekdotes.eu/page/5
Vīrieši sāk mirt kā mušas apmēram no 45-50 gadu vecuma. Vidēji sievietes dzīvo par 10 gadi ilgāk nekā vīrieši Latvijā. Tas noteikti nav saistīts ar alkohola lietošanu un nihilistisku attieksmi pret savu veselību;1;https://twitter.com/okinawait/status/1726184158421258587
Vīriešu dzīvē gadās periodi, kad viņi ir pilnīgi vienaldzīgi pret sievietēm. Tas ir pirmais, otrais un trešais periods hokejā;1;https://anekdotes.eu/page/101
Vīrietim palūdz nomazgāt traukus - un tūlīt radād automātiskā trauku mazgājamā mašīna;1;Dušenko K. Lielā aforismu grāmata. 80. lpp. Autors: Sirils Nortkots Pārkinsons
Vo. Ideāls risinājums kā atrisināt reizē valsts drošības un demogrāfijas problēmu. Līdz 27 gadu vecumam visiem vīriešiem ir jābūt izgājušiem armiju, bet sievietēm dzemdējušām bērnu. Obligātais Dzemdēšanas Dienests. Attaisnojumi - tikai medicīniski. Dzimumu līdztiesība.;1;https://twitter.com/toms_salmins/status/1590963729243738113
Zem miljona parasti ir tas, uz ko skolotāji, mediķi un ugunsdzēsēji var cerēt, kā algas pielikumu. ;1;https://twitter.com/ErtMerty/status/1744824378099982511
Zeme ir planēta, kura saka citām planētām, vai viņas ir planētas vai nav;1;https://spoki.lv/foto-izlases/16-ironiski-un-smiekligi-tekstini-par/889646
Zemnieki prasa mīkstināt prasības mēslojuma lietošanai upju, ezeru un grāvju tuvumā;0;https://zinas.tv3.lv/latvija/neka-personiga/zemnieki-prasa-mikstinat-prasibas-meslojuma-lietosanai-upju-ezeru-un-gravju-tuvuma/
"Zemnieks, gribēdams braukt pāri Daugavai, prasa rīdzeniekam: ""Kur tev var Daugavā iekšā iebraukt?"" Rīdzenieks atbild - ""Brauc tik vien iekšā, tepat jau ir āliņģis!"" -";1;Birkets P. Latvju tautas anekdotes. 467 lpp.
Ziema Latvijā caurmērā bijusi nedaudz siltāka, kā arī nokrišņiem bagātāka nekā ierasts;0;https://www.delfi.lv/laika-zinas/42384664/raksti/120002813/ziema-latvija-caurmera-bijusi-nedaudz-siltaka-ka-ari-nokrisniem-bagataka-neka-ierasts
Ziema nāk. Laiks doties cīņā ne tikai pret vakcīnām, ierobežojumiem, bet arī pret cepurēm. Un vispār - pieprasīt beidzot atslēgt veselo saprātu visiem un visur. Tad pasaulē valdīs miers un muļķu sadraudzība. ;1;https://twitter.com/IvetaBuike/status/1446864018447159304
Ziemeļkurzemes reģionālajā slimnīcā gripas epidēmijas laikā jālieto sejas maska;0;https://nra.lv/veseliba/443903-ziemelkurzemes-regionalaja-slimnica-gripas-epidemijas-laika-jalieto-sejas-maska.htm
Zināms Latvijas sieviešu izlases spēļu kalendārs Eiropas čempionāta kvalifikācijas turnīrā! Informācija par spēļu norises vietām un laikiem sekos.;0;https://twitter.com/kajbumba/status/1765750913048678717
Zinātnieki atklājuši piecas jaunas ežu sugas;0;https://www.tv3.lv/dzivesstils/dzivnieki/zinatnieki-atklajusi-piecas-jaunas-ezu-sugas/
Ziņu aģentūra LETA schedule21.jan;0;https://nra.lv/latvija/444620-rastorgujevam-pietrukst-3-sekunzu-lai-ieklutu-labako-desmitnieka.htm
Zviedrijas drošības dienesta galvenajā mītnē notiek evakuācija;0;https://www.tvnet.lv/7966520/zviedrijas-drosibas-dienesta-galvenaja-mitne-notiek-evakuacija
Zviedrijā vējš aiznesis dzelzceļa stacijas jumtu;0;https://www.tvnet.lv/7966318/zviedrija-vejs-aiznesis-dzelzcela-stacijas-jumtu
"Žurnālists veica aptauju ""Vai bokss ir bīstams?"" starp bokseriem. 10% bokseru atbildēja, ka ir, bet 90% nesaprata jautājumu.";1;Dari ko darīdams… Sast. Tiļļa Andris. Izdots: Lauku Avīze, 2006. 119. lpp
