angliski;latviski;vērtība;atsauce
stephen curry knew exactly what to say to craig sager last night;Stīvens Karijs zināja, ko teikt Kreigam Sāgeram vakar vakarā;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
stephen king rips donald trump in his scariest horror story yet;Stīvens Kings pārsteidz Donaldu Trampu savā līdz šim baisākajā šausmu stāstā;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
stephen colbert happily takes trump's challenge to 'say it to my face';"Stīvens Kolberts ar prieku pieņem Trampa izaicinājumu ""pateikt man to sejā";0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
stephen colbert mocks lawmakers for talking porn instead of guns;Stīvens Kolberts izsmej likumdevējus par to, ka viņi runā par pornogrāfiju, nevis par ieročiem;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
stephen colbert brings down the house with his explanation for trump's actions;Stīvens Kolberts nojauc namu ar savu skaidrojumu par Trampa rīcību;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
stephen colbert trolls donald trump jr. with murky 'russia week' intro;"Stīvens Kolberts rollē Donaldu Trampu junioru ar neskaidru ""Krievijas nedēļas"" ievadu";0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
stephen colbert does the real math on donald trump's promised border wall;Stīvens Kolberts veic reālus aprēķinus par Donalda Trampa solīto robežmūri;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
stephen colbert: it's time for john kelly to spank the president;Stīvens Kolberts: ir pienācis laiks Džonam Kellijam izšņakstīt prezidentu.;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
steven tyler says he just wants joe perry to live after latest health scare;Stīvens Tailers saka, ka pēc jaunākajām veselības problēmām vēlas, lai Džoe Perijs dzīvotu;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
steve bannon slated to speak at black entrepreneurs summit;Stīvs Banons gatavojas uzstāties melnādaino uzņēmēju samitā;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
steve bannon suggests donald trump met with russians after don jr. did;Stīvs Banons ierosina, ka Donalds Tramps tikās ar krieviem pēc tam, kad to darīja Dons juniors;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
steve bannon is even worse than you thought;Stīvs Banons ir vēl sliktāks, nekā jūs domājāt;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
steve kerr gave an impassioned plea for gun control that everyone should hear;Stīvs Kerrs sniedza dedzīgu aicinājumu par ieroču kontroli, kas būtu jādzird ikvienam;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
stress can cancel out the benefits of 'healthy' fat;"stress var izjaukt ""veselīgu"" tauku labvēlīgo ietekmi";0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
student constructs wedding dress out of divorce papers;students no šķiršanās papīriem izgatavo kāzu kleitu;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
student loans: america's next financial crisis;Studentu aizdevumi - nākamā amerikas finanšu krīze;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
student climate change activists deserve support and action for carbon pricing campaign;studentu klimata pārmaiņu aktīvisti ir pelnījuši atbalstu un rīcību oglekļa cenu noteikšanas kampaņai;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
starting college: a guide for parents in 2014;studiju uzsākšana koledžā: ceļvedis vecākiem 2014. gadā;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
An hour into vacation, we've made it... 10 miles... ;Stundu pēc atvaļinājuma, mēs esam to... 10 jūdzes... ;1;https://www.kaggle.com/datasets/nikhiljohnk/tweets-with-sarcasm-and-irony
dog lets baby climb all over him, continues being this little man's best friend;suns ļauj mazulim uzkāpt sev virsū un turpina būt šī mazā cilvēka labākais draugs;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
dog gives priceless reaction when owner pretends to faint;suns sniedz nenovērtējamu reakciju, kad saimnieks izliekas ģībonis;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
dog returned to shelter for being 'too nice' finds new home;"suns, kas atdots patversmei, jo bijis ""pārāk jauks"", atrod jaunas mājas";0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
dog, cat and squirrel drama escalates in a hurry;Suņa, kaķa un vāveres drāmas strauji saasinās;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
dogs in asia: doctors not dinner;suņi Āzijā: ārsti nav vakariņas;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
dogs smell grandma's scent, set off on quest to find her;suņi sajūt vecmāmiņas smaržu un dodas viņu meklēt;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
dogs, humans, and the oxytocin-mediated strong social bond;suņi, cilvēki un oksitocīna starpniecību veidotā spēcīgā sociālā saikne;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
super bowl ads are a great way to waste money;Superbumba reklāmas ir lielisks veids, kā izšķiest naudu;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
supermodel stephanie seymour arrested, charged with drunken driving;Supermodele Stefānija Seimūra arestēta un apsūdzēta par automašīnas vadīšanu reibumā;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
sushi donuts are here, so prepare yourselves;suši pīrādziņi ir klāt, tāpēc sagatavojieties.;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
"Shit I'm late to my ""Speed awareness"" course better floor it! ";"Sūdi, es esmu nokavējis savu ""Ātruma apzināšanās"" kursu, labāk uz grīdas! ";1;https://www.kaggle.com/datasets/nikhiljohnk/tweets-with-sarcasm-and-irony
complaining about not sleeping as I'm tweeting this tweet about no sleep. ;sūdzēties par to, ka neesmu gulējusi, kamēr es čivinu šo tvītu par to, ka neesmu gulējusi. ;1;https://www.kaggle.com/datasets/nikhiljohnk/tweets-with-sarcasm-and-irony
Complaining about the rain here, but flying to Seattle tonight. ;Sūdzos par lietu, bet šovakar lidoju uz Sietlu. ;1;https://www.kaggle.com/datasets/nikhiljohnk/tweets-with-sarcasm-and-irony
Complaining about social media via social media ;Sūdzos par sociālajiem medijiem, izmantojot sociālos medijus ;1;https://www.kaggle.com/datasets/nikhiljohnk/tweets-with-sarcasm-and-irony
susan cooper, not diana prince, is my breakout feminist superhero;Sūzena Kūpersa, nevis diana princese, ir mana izcilā feministiskā supervarone;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
susan rice: i didn't do anything 'untoward' with intelligence;"Sūzena Rīsa: es neesmu darījusi neko ""nepiedienīgu"" ar izlūkdienestiem";0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
the important conversation almost no one seems to be having;Svarīga saruna, ko, šķiet, gandrīz neviens nerunā;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
the important reason why we need to embrace creativity;Svarīgs iemesls, kāpēc mums ir jāpievēršas radošumam;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
Hello Twitter! Finally here to bring you my unique brand of wit and insight. Not really. ;Sveiki, Twitter! Beidzot esmu šeit, lai sniegtu jums savu unikālo asprātību un izpratni. Ne gluži tā. ;1;https://www.kaggle.com/datasets/nikhiljohnk/tweets-with-sarcasm-and-irony
strangers to send 'nice bucket' gift to ice challenge prank victim in moving show of solidarity;"svešinieki nosūtīs ""jauku spaini"" dāvanu ledus izaicinājuma upurim, lai izrādītu solidaritāti.";0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
strangers made sure this homeless man and his dog stayed warm during blizzard;svešinieki parūpējās par to, lai šis bezpajumtnieks un viņa suns paliktu silti sniegputeņa laikā;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
reclaiming the sacred: five uniting religious principles;Svētā atgūšana: pieci vienojoši reliģiskie principi;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
holy mother of all that is good, 'curb your enthusiasm' is officially back;"svētā visa labā māte, ""ierobežot savu entuziasmu"" oficiāli atgriezies";0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
sunday roundup;Svētdienas apskats;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
sunday show hosts hit back on trump administration's lies;svētdienas raidījumu vadītāji atriebj Trampa administrācijas melus;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
On Sunday Morning, Sunrise, The Tomb May Be Open, but The Temple Is Closed ;Svētdienas rītā, saullēktā, kaps var būt atvērts, bet templis ir slēgts ;1;https://www.kaggle.com/datasets/nikhiljohnk/tweets-with-sarcasm-and-irony
It takes an entire term for this administration to legislate Freedom of Information. Is it really difficult to make this as a policy?;Šai administrācijai ir vajadzīgs vesels pilnvaru laiks, lai pieņemtu tiesību aktus par informācijas brīvību. Vai tiešām ir grūti to ieviest kā politiku?;1;https://www.kaggle.com/datasets/nikhiljohnk/tweets-with-sarcasm-and-irony
At least it isn't muggy out this early Sunday afternoon.......;Šajā agrā svētdienas pēcpusdienā vismaz nav drēgns........;1;https://www.kaggle.com/datasets/nikhiljohnk/tweets-with-sarcasm-and-irony
this labor day, thank your local health care workers;šajā darba dienā pateikties vietējiem veselības aprūpes darbiniekiem;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
this labor day, let's boost opportunity in every zip code;šajā darba dienā veicināsim iespējas visos pasta indeksos;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
It's easier to get meth in this town than it is to get decongestants ;Šajā pilsētā ir vieglāk dabūt metamfetamīnu nekā dekongestantus. ;1;https://www.kaggle.com/datasets/nikhiljohnk/tweets-with-sarcasm-and-irony
you won't be seeing any gallup polls this primary season;šajā priekšvēlēšanu sezonā jūs neredzēsiet nekādas gallup aptaujas;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
Get to work with the same group this semester on a community intervention! Hooray!;Šajā semestrī kopā ar to pašu grupu strādājiet pie kopienas intervences! Urā!;1;https://www.kaggle.com/datasets/nikhiljohnk/tweets-with-sarcasm-and-irony
In this day and age of technology, communication has never been so bad ;Šajā tehnoloģiju laikmetā saziņa vēl nekad nav bijusi tik slikta. ;1;https://www.kaggle.com/datasets/nikhiljohnk/tweets-with-sarcasm-and-irony
this texas city has unsafe water for the 4th time in 2 years;šajā Teksasas pilsētā ceturto reizi 2 gadu laikā ir nedrošs ūdens.;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
"In this country, ""democracy"" means pro-government. ";"Šajā valstī ""demokrātija"" nozīmē valdībai labvēlīgu attieksmi. ";1;https://www.kaggle.com/datasets/nikhiljohnk/tweets-with-sarcasm-and-irony
this earth day, i stand for science;šajā Zemes dienā es iestājos par zinātni;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
these stunning photos capture the loneliness of insomnia;Šajās satriecošajās fotogrāfijās iemūžināta bezmiega vientulība;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
give the gift of play this holiday season;šajos svētkos dāviniet spēli;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
sharon tate's sister rips 'tacky' hilary duff film about manson family murder;"Šaronas Tates māsa nopēla ""bezgaumīgo"" Hilarijas Dufas filmu par Mensonu ģimenes slepkavību";0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
terrifying musical number imagines a world without internet;šausminošs muzikāls numurs iedomājas pasauli bez interneta;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
shooting at copenhagen synagogue leaves 1 dead, 2 officers wounded;Šaušana Kopenhāgenas sinagogā, kurā viens cilvēks gājis bojā, divi policisti ievainoti;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
shooting non-targets;šaušana uz mērķiem, kas nav mērķi;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
Shooting at cops as a form of protest makes perfect sense and doesn't make you look like the thugs you say you aren't at all ;Šaušana uz policistiem kā protesta veids ir pilnīgi loģiska un nepadara jūs līdzīgus bandītiem, par kādiem jūs sakāt, ka neesat. ;1;https://www.kaggle.com/datasets/nikhiljohnk/tweets-with-sarcasm-and-irony
Its days like this tht make me happy tht I work in a warehouse tht has no air conditioning.;Šādās dienās es priecājos, ka strādāju noliktavā, kurā nav gaisa kondicioniera.;1;https://www.kaggle.com/datasets/nikhiljohnk/tweets-with-sarcasm-and-irony
Days like today make the Carlisle road diet seem like a great idea;Šādās dienās kā šodien Kārlislas ceļa diēta šķiet lieliska ideja.;1;https://www.kaggle.com/datasets/nikhiljohnk/tweets-with-sarcasm-and-irony
gunman kills at least two american advisers in kabul shooting;šāvējs apšaudē Kabulā nogalina vismaz divus amerikāņu padomniekus;0;https://www.kaggle.com/datasets/rmisra/news-headlines-dataset-for-sarcasm-detection
